organisationunitid,organisationunituid,name,level,uidlevel1,level1name,uidlevel2,level2name,uidlevel3,level3name,uidlevel4,level4name,uidlevel5,level5name,uidlevel6,level6name,uidlevel7,level7name,code
2168951,hTniVv3oE9D,Jinja Medical,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,hTniVv3oE9D,Jinja Medical,p.ug.DHIS2.k4Eck7qAIYP
2165183,UWObkcadZva,Katono Med. Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,UWObkcadZva,Katono Med. Clinic,p.ug.DHIS2.cYF4rVmPjYa
2165184,v8j6yrOOHGb,Kintu Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,v8j6yrOOHGb,Kintu Medical Centre,p.ug.DHIS2.dV8NCVVCid8
2165187,g3pgVOcGvyz,Lubas Road Maternity,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,g3pgVOcGvyz,Lubas Road Maternity,p.ug.DHIS2.E9cxi7bohIn
41337974,YpLV2Xs7etG,Mariestopes - Jinja Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,YpLV2Xs7etG,Mariestopes - Jinja Clinic,
2165188,nVHdqENTiLS,Maro Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,nVHdqENTiLS,Maro Clinic,p.ug.DHIS2.mbYsom1BJQs
2165186,KsRf1qTyVk2,Medicaid Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,KsRf1qTyVk2,Medicaid Clinic,p.ug.DHIS2.rJOlJ1p7WBe
2166590,aSh57kKRcTb,Medical & Eye Care,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,aSh57kKRcTb,Medical & Eye Care,p.ug.DHIS2.aOiWdlw9gZt
2168924,e86012JAFj7,Mobashar Medical Center Formerly Vithi Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,e86012JAFj7,Mobashar Medical Center Formerly Vithi Medical Centre,p.ug.DHIS2.xB9VitOGT9B
2166588,jgXWOKNBx6n,Modern Dental Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,jgXWOKNBx6n,Modern Dental Clinic,p.ug.DHIS2.ZLrpjYH8r5z
2171166,rZGyCuOJVVD,Ripon Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,rZGyCuOJVVD,Ripon Medical Centre,p.ug.DHIS2.hAjbRVDrVm3
2168928,JvShp1MY9T8,St. Balikudembe Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,JvShp1MY9T8,St. Balikudembe Clinic,p.ug.DHIS2.aosaT356c44
2168953,lhho9MqzNzL,St. Martin Medical Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,lhho9MqzNzL,St. Martin Medical Clinic,p.ug.DHIS2.KCOpGAKciGZ
2170125,jppdAhGr4Ra,The National Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,jppdAhGr4Ra,The National Medical Centre,p.ug.DHIS2.tDiNfbwAp2q
2166593,VYTJL8Z7rKO,Victoria Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,VYTJL8Z7rKO,Victoria Clinic,p.ug.DHIS2.RFyCEh8CV3Y
2168927,SKY0sFMqS1a,Weefeko Medical Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,SKY0sFMqS1a,Weefeko Medical Clinic,p.ug.DHIS2.FKUnVeEDJA4
2151141,CZJfhJZ7p98,Jinja Central Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,CZJfhJZ7p98,Jinja Central Division,,,p.ug.4.Jinja Central Division
2168932,cYehP6lA6PO,Jinja Central Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,cYehP6lA6PO,Jinja Central Health Centre III,p.ug.DHIS2.JMmqH0e4HlX
2170126,kK5E7ivxmfM,Jinja Main Prison Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,kK5E7ivxmfM,Jinja Main Prison Health Centre III,p.ug.DHIS2.aITcTSaL6bT
2168930,FCgqb75hKdz,Jinja Remand Prison Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,FCgqb75hKdz,Jinja Remand Prison Health Centre III,p.ug.DHIS2.zMdacW81fkW
2168931,RonOus42rBy,Jinja Women Prison Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,RonOus42rBy,Jinja Women Prison Health Centre II,p.ug.DHIS2.Qh3cNwuDvl0
2166595,ASBBuDe2pEg,Kisima Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,ASBBuDe2pEg,Kisima Health Centre II,p.ug.DHIS2.aHp1zIwZaDV
2168954,E9sYzl9JTdH,Kisima PHP,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,E9sYzl9JTdH,Kisima PHP,p.ug.DHIS2.tadIwZzSS9v
2166594,RZBbgVQQsOD,Masese Danida Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,RZBbgVQQsOD,Masese Danida Health Centre II,p.ug.DHIS2.a7pTM6VuAn9
2171042,bVWgpxPJbhQ,Masese III Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,bVWgpxPJbhQ,Masese III Health Centre II,p.ug.DHIS2.Q2viFI8tSAY
2168929,rEgWntNagmp,Masese Port Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,rEgWntNagmp,Masese Port Health Centre II,p.ug.DHIS2.Tp0ku4vgGZJ
2168955,kog6D25LSnf,Victoria Nile Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,kog6D25LSnf,Victoria Nile Clinic,p.ug.DHIS2.HScpTeTJdxG
2166596,jQwDTmeHxYZ,Walukuba Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,jQwDTmeHxYZ,Walukuba Health Centre IV,p.ug.DHIS2.E2mdeU0lkNe
2168933,QeMQgBCmNS1,Walukuba West,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,QeMQgBCmNS1,Walukuba West,p.ug.DHIS2.DFr6NKlhF4a
2151140,BcjwU6FJu7j,JMC East,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,BcjwU6FJu7j,JMC East,,,p.ug.4.JMC East
2168982,ImwkkLqdgWh,Al-Shafa Med. Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,ImwkkLqdgWh,Al-Shafa Med. Centre,p.ug.DHIS2.qXap2NIu04L
2311016,OoppHF1TaXO,JINJA Blood Collection & Distribution Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,OoppHF1TaXO,JINJA Blood Collection & Distribution Centre,
2170127,F8HD1uuYohE,Jinja Islamic Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,F8HD1uuYohE,Jinja Islamic Health Centre III,p.ug.DHIS2.I1bl5B86SPY
2168958,kWRP4tzbzlH,Jinja Police Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,kWRP4tzbzlH,Jinja Police Health Centre III,p.ug.DHIS2.QPEq1rVFQA7
2171043,abQyYyzW2ae,Jinja Regional Ref HOSPITAL,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,abQyYyzW2ae,Jinja Regional Ref HOSPITAL,p.ug.DHIS2.SZS6IdnTKZR
41337884,c7shds73mzs,Kamu Medical Centre Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,c7shds73mzs,Kamu Medical Centre Health Centre II,
2166599,bOfQQSBcxuU,Kimaka Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,bOfQQSBcxuU,Kimaka Health Centre II,p.ug.DHIS2.gOPqoaeHJKA
2168981,plXq3RjNqHm,Mpumudde Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,plXq3RjNqHm,Mpumudde Health Centre IV,p.ug.DHIS2.pAsdJsJETch
2168956,GLGnUIlcnIv,Muwumba Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,GLGnUIlcnIv,Muwumba Health Centre III,p.ug.DHIS2.MW38DjLdTg7
2166597,r850Y3sNv8L,Mvule Crescent Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,r850Y3sNv8L,Mvule Crescent Health Centre III,p.ug.DHIS2.Q85OWcDwPLr
43991358,VJ4EgM3PreI,Rana Medical Center Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,VJ4EgM3PreI,Rana Medical Center Clinic,
41338133,BUhOcuQOekh,Rapha Med Ce,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,BUhOcuQOekh,Rapha Med Ce,
41338180,ERvj8WzN5aJ,St. Camillus,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,ERvj8WzN5aJ,St. Camillus,
2166600,mPqUq6eGDgJ,TASO Jinja CLINIC,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,mPqUq6eGDgJ,TASO Jinja CLINIC,p.ug.DHIS2.zK4jOLmfhz9
2150370,mM3MmSIvuYn,JMC West HSD,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,mM3MmSIvuYn,JMC West HSD,,,p.ug.4.JMC West HSD
2166656,tZYmNxZQ0N0,Kabembe Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,tZYmNxZQ0N0,Kabembe Health Centre II,p.ug.DHIS2.oZkdPEw78K7
2169057,aNw3MLbqZtG,Kakira Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,aNw3MLbqZtG,Kakira Health Centre III,p.ug.DHIS2.HiCwzjSmUWO
2169085,LG5iR5qbKUV,Kakira Jcrc Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,LG5iR5qbKUV,Kakira Jcrc Centre,p.ug.DHIS2.WLPudwUOlDa
45154210,zCHCAbqVWii,Kakira Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,zCHCAbqVWii,Kakira Prison Clinic,
2169058,SNwTa7oEoya,Kakira Worker's HOSPITAL,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,SNwTa7oEoya,Kakira Worker's HOSPITAL,p.ug.DHIS2.ikdW0m1mt7H
2169084,U0fiT7647XS,Karongo Health Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,U0fiT7647XS,Karongo Health Centre,p.ug.DHIS2.VTvGwsFSGyK
2166685,VseTGf3HdLD,Wairaka,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,VseTGf3HdLD,Wairaka,p.ug.DHIS2.dj31h3iTIPA
2169059,vJiewm46n8Y,Wairaka Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,vJiewm46n8Y,Wairaka Health Centre II,p.ug.DHIS2.qGM0ucFnYBQ
2151143,bisvDM62ZvQ,Kakira Town Council,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,bisvDM62ZvQ,Kakira Town Council,,,p.ug.4.Kakira Town Council
2167135,nOK9RlihvgJ,Almeca Medicare Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,nOK9RlihvgJ,Almeca Medicare Health Centre III,p.ug.DHIS2.sWiFANJNsQo
2167136,ryJIncgkKnb,Bmt Sasira Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,ryJIncgkKnb,Bmt Sasira Clinic Health Centre II,p.ug.DHIS2.yATGnfPDkTX
2165571,VNGEue9bHPQ,Buwenda Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,VNGEue9bHPQ,Buwenda Health Centre II,p.ug.DHIS2.nc6Tib9PWOR
2167137,C5WByedy1YK,Gateway Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,C5WByedy1YK,Gateway Health Centre II,p.ug.DHIS2.YmyXv5EPMaQ
2169773,KkCaZqJzNaU,Lwanda Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,KkCaZqJzNaU,Lwanda Health Centre II,p.ug.DHIS2.FqJORz2AePH
2165570,maI6TlxGoh9,Mafubira Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,maI6TlxGoh9,Mafubira Health Centre II,p.ug.DHIS2.Nt3Z2TbccBd
2167138,FQV5dWelXBR,Musima Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,FQV5dWelXBR,Musima Health Centre II,p.ug.DHIS2.a5M6FUk1emx
2170288,oCg3IWJVCgb,Namulesa Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,oCg3IWJVCgb,Namulesa Clinic Health Centre II,p.ug.DHIS2.PrWJpg6DNMz
2170639,zZLkiFHO3RF,Namulesa Maternity Centre Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,zZLkiFHO3RF,Namulesa Maternity Centre Health Centre III,p.ug.DHIS2.aKKKDkAsu7a
2169746,fVMeQG4wUF4,St. Andrews Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,fVMeQG4wUF4,St. Andrews Clinic Health Centre II,p.ug.DHIS2.Bb72OEJ3tHd
2165572,n0cYbqstigY,St. Benedict's Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,n0cYbqstigY,St. Benedict's Health Centre III,p.ug.DHIS2.OZm6EKHBeMU
41338190,dvbnPSULxSI,St. Joseph,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,dvbnPSULxSI,St. Joseph,
2167139,GnUYOiDQm65,Wakitaka Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,GnUYOiDQm65,Wakitaka Health Centre III,p.ug.DHIS2.uN5b8CDfZxZ
2161313,DtXbhEWa1hy,Mafubira Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,DtXbhEWa1hy,Mafubira Subcounty,,,p.ug.4.Mafubira Subcounty
13186945,A5KynDZ4Ife,Jinja Regional Police HC,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,plShl3PLxXt,Mpumudde Kimaka Division,A5KynDZ4Ife,Jinja Regional Police HC,
4115633,y2Le0HmMNAj,Rana Medical Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,plShl3PLxXt,Mpumudde Kimaka Division,y2Le0HmMNAj,Rana Medical Centre,105999
4114833,plShl3PLxXt,Mpumudde Kimaka Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,plShl3PLxXt,Mpumudde Kimaka Division,,,C1001290
6239769,boB17PVwJ05,Walukuba/Masese Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,boB17PVwJ05,Walukuba/Masese Division,,,p.ug.4.Walukuba/Masese Division
2141816,h2wCziavPlv,Jinja District,5,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,h2wCziavPlv,Jinja District,,,,,p.ug.3.Jinja District
44142684,icscg1sny9h,Budomero Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,icscg1sny9h,Budomero Subcounty,,,p.ug.4.Budomero Subcounty
44142686,QwIF84I3yuI,Bukamba Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,QwIF84I3yuI,Bukamba Subcounty,,,p.ug.4.Bukamba Subcounty
2170575,DXjWaxPYSIb,Budomero Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,amCJcJY0Vay,Bumanya Subcounty,DXjWaxPYSIb,Budomero Health Centre II,p.ug.DHIS2.MrutYIp69Ui
2165026,X3dA8ZZFX0M,Bumanya Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,amCJcJY0Vay,Bumanya Subcounty,X3dA8ZZFX0M,Bumanya Health Centre IV,p.ug.DHIS2.dZSLpFo3Ow2
2168750,dZOaEW5Poqw,Kyani Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,amCJcJY0Vay,Bumanya Subcounty,dZOaEW5Poqw,Kyani Health Centre II,p.ug.DHIS2.a6QzsCZkXfX
2170741,SLAntpu2hUu,Nabigwali Flep Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,amCJcJY0Vay,Bumanya Subcounty,SLAntpu2hUu,Nabigwali Flep Health Centre II,p.ug.DHIS2.aVWOZt9GIeu
2161318,amCJcJY0Vay,Bumanya Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,amCJcJY0Vay,Bumanya Subcounty,,,p.ug.4.Bumanya Subcounty
44142688,veMztYIZkMJ,Buyinda Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,veMztYIZkMJ,Buyinda Subcounty,,,p.ug.4.Buyinda Subcounty
2170758,YX1eV20WkzQ,Buyuge Flep Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,rNx4jVqM3on,Gadumire Subcounty,YX1eV20WkzQ,Buyuge Flep Health Centre II,p.ug.DHIS2.dOgKEHNZdQl
2168824,xb4K2pv09gs,Gadumire Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,n1khKizMllw,East Central,btv31DCkh3k,Kaliro District,rNx4jVqM3on,Gadumire Subcounty,xb4K2pv09gs,Gadumire Health Centre III,p.ug.DHIS2.Jh6Ds2pV5vS
